touch_id,inquiry_id,touch_timestamp,channel,platform,campaign_id,campaign_name,ad_group,keyword,search_term,match_type,landing_page,geography,cost,platform_conversion,source_system,evidence_class
TOUCH-000801,,2026-06-23T19:10:15,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,WA,36.42,0,Google Ads,System-Observed
TOUCH-000802,,2026-06-11T07:03:59,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,FL,40.56,0,Google Ads,System-Observed
TOUCH-000803,,2026-06-07T17:39:07,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,TX,29.12,0,Google Ads,System-Observed
TOUCH-000804,,2026-06-20T16:48:11,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,FL,41.07,0,Google Ads,System-Observed
TOUCH-000805,,2026-06-11T07:11:16,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,NY,26.13,0,Google Ads,System-Observed
TOUCH-000806,,2026-06-09T13:51:58,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,NV,44.74,0,Google Ads,System-Observed
TOUCH-000807,,2026-06-24T15:08:48,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,NY,43.57,0,Google Ads,System-Observed
TOUCH-000808,,2026-06-20T19:07:14,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,NV,29.41,0,Google Ads,System-Observed
TOUCH-000809,,2026-06-29T09:02:38,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,AZ,43.47,0,Google Ads,System-Observed
TOUCH-000810,,2026-06-09T11:38:04,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,TX,26.18,0,Google Ads,System-Observed
TOUCH-000811,,2026-06-14T12:50:22,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,AZ,43.96,0,Google Ads,System-Observed
TOUCH-000812,,2026-06-19T18:24:10,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,FL,22.45,0,Google Ads,System-Observed
TOUCH-000813,,2026-06-18T14:52:20,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,TX,36.15,0,Google Ads,System-Observed
TOUCH-000814,,2026-06-23T07:49:44,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,CA,29.01,0,Google Ads,System-Observed
TOUCH-000815,,2026-06-19T12:07:58,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,NY,40.62,0,Google Ads,System-Observed
TOUCH-000816,,2026-06-17T19:26:49,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,AZ,24.91,0,Google Ads,System-Observed
TOUCH-000817,,2026-06-28T14:22:45,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,WA,42.81,0,Google Ads,System-Observed
TOUCH-000818,,2026-06-19T14:56:04,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,OR,19.19,0,Google Ads,System-Observed
TOUCH-000819,,2026-06-23T18:28:44,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,NV,42.21,0,Google Ads,System-Observed
TOUCH-000820,,2026-06-20T17:53:12,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,FL,14.33,0,Google Ads,System-Observed
TOUCH-000821,,2026-06-09T13:28:42,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,UT,36.76,0,Google Ads,System-Observed
TOUCH-000822,,2026-06-04T09:00:04,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,CA,42.56,0,Google Ads,System-Observed
TOUCH-000823,,2026-06-15T17:31:52,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,OR,36.59,0,Google Ads,System-Observed
TOUCH-000824,,2026-06-18T20:09:18,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,AZ,22.32,0,Google Ads,System-Observed
TOUCH-000825,,2026-06-28T17:39:59,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,NV,30.66,0,Google Ads,System-Observed
TOUCH-000826,,2026-06-23T09:11:59,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,NY,34.61,0,Google Ads,System-Observed
TOUCH-000827,,2026-06-23T18:57:39,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,TX,25.92,0,Google Ads,System-Observed
TOUCH-000828,,2026-06-12T16:05:41,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,OR,32.75,0,Google Ads,System-Observed
TOUCH-000829,,2026-06-23T13:56:56,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,AZ,22.85,0,Google Ads,System-Observed
TOUCH-000830,,2026-06-11T20:08:16,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,OR,40.84,0,Google Ads,System-Observed
TOUCH-000831,,2026-06-13T15:51:39,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,NV,16.91,0,Google Ads,System-Observed
TOUCH-000832,,2026-06-17T14:33:26,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,OR,23.81,0,Google Ads,System-Observed
TOUCH-000833,,2026-06-12T10:20:04,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,CO,28.39,0,Google Ads,System-Observed
TOUCH-000834,,2026-06-22T07:12:07,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,FL,19.82,0,Google Ads,System-Observed
TOUCH-000835,,2026-06-04T13:04:05,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,UT,42.87,0,Google Ads,System-Observed
TOUCH-000836,,2026-06-03T07:19:39,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,CO,27.32,0,Google Ads,System-Observed
TOUCH-000837,,2026-06-15T20:32:05,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,AZ,19.76,0,Google Ads,System-Observed
TOUCH-000838,,2026-06-17T08:42:48,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,TX,36.62,0,Google Ads,System-Observed
TOUCH-000839,,2026-06-19T11:03:59,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,FL,25.01,0,Google Ads,System-Observed
TOUCH-000840,,2026-06-19T10:16:37,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,TX,14.86,0,Google Ads,System-Observed
TOUCH-000841,,2026-06-07T10:01:05,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,NY,17.83,0,Google Ads,System-Observed
TOUCH-000842,,2026-06-14T14:06:49,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,NV,41.77,0,Google Ads,System-Observed
TOUCH-000843,,2026-06-19T16:39:59,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,CO,28.22,0,Google Ads,System-Observed
TOUCH-000844,,2026-06-20T20:55:13,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,CO,31.72,0,Google Ads,System-Observed
TOUCH-000845,,2026-06-14T15:41:03,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,FL,34.45,0,Google Ads,System-Observed
TOUCH-000846,,2026-06-03T17:14:39,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,AZ,29.25,0,Google Ads,System-Observed
TOUCH-000847,,2026-06-27T08:30:01,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,WA,20.05,0,Google Ads,System-Observed
TOUCH-000848,,2026-06-24T20:47:44,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,NY,26.21,0,Google Ads,System-Observed
TOUCH-000849,,2026-06-04T16:00:17,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,CO,21.53,0,Google Ads,System-Observed
TOUCH-000850,,2026-06-10T15:16:49,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,NY,42.07,0,Google Ads,System-Observed
TOUCH-000851,,2026-06-19T19:50:32,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,OR,34.01,0,Google Ads,System-Observed
TOUCH-000852,,2026-06-10T15:23:10,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,NY,34.52,0,Google Ads,System-Observed
TOUCH-000853,,2026-06-26T16:21:28,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,FL,43.21,0,Google Ads,System-Observed
TOUCH-000854,,2026-06-28T15:13:37,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,WA,19.05,0,Google Ads,System-Observed
TOUCH-000855,,2026-06-21T15:40:30,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,FL,43.43,0,Google Ads,System-Observed
TOUCH-000856,,2026-06-27T11:05:12,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,AZ,40.41,0,Google Ads,System-Observed
TOUCH-000857,,2026-06-21T15:41:25,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,CA,39.82,0,Google Ads,System-Observed
TOUCH-000858,,2026-06-14T12:02:57,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,FL,27.65,0,Google Ads,System-Observed
TOUCH-000859,,2026-06-28T09:09:40,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,FL,38.69,0,Google Ads,System-Observed
TOUCH-000860,,2026-06-02T12:27:15,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,FL,21.66,0,Google Ads,System-Observed
