touch_id,inquiry_id,touch_timestamp,channel,platform,campaign_id,campaign_name,ad_group,keyword,search_term,match_type,landing_page,geography,cost,platform_conversion,source_system,evidence_class
TOUCH-000947,,2026-06-29T20:16:06,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,TX,,0,Google Analytics,System-Observed
TOUCH-000948,,2026-06-27T18:43:32,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,AZ,,0,Google Analytics,System-Observed
TOUCH-000949,,2026-06-17T13:17:45,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,AZ,,0,Google Analytics,System-Observed
TOUCH-000950,,2026-06-05T10:15:24,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,CA,,0,Google Analytics,System-Observed
TOUCH-000951,,2026-06-23T14:37:04,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,NY,,0,Google Analytics,System-Observed
TOUCH-000952,,2026-06-18T10:05:46,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,NY,,0,Google Analytics,System-Observed
TOUCH-000953,,2026-06-04T17:55:06,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,FL,,0,Google Analytics,System-Observed
TOUCH-000954,,2026-06-24T12:58:11,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,OR,,0,Google Analytics,System-Observed
TOUCH-000955,,2026-06-10T11:45:48,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,FL,,0,Google Analytics,System-Observed
TOUCH-000956,,2026-06-15T09:30:25,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,UT,,0,Google Analytics,System-Observed
TOUCH-000957,,2026-06-09T10:44:08,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,UT,,0,Google Analytics,System-Observed
TOUCH-000958,,2026-06-02T13:33:32,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,WA,,0,Google Analytics,System-Observed
TOUCH-000959,,2026-06-19T16:34:32,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,NY,,0,Google Analytics,System-Observed
TOUCH-000960,,2026-06-06T20:32:12,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,OR,,0,Google Analytics,System-Observed
TOUCH-000961,,2026-06-12T16:37:29,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,AZ,,0,Google Analytics,System-Observed
TOUCH-000962,,2026-06-30T11:34:44,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,UT,,0,Google Analytics,System-Observed
TOUCH-000963,,2026-06-02T13:38:17,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,WA,,0,Google Analytics,System-Observed
TOUCH-000964,,2026-06-21T14:46:37,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,CA,,0,Google Analytics,System-Observed
TOUCH-000965,,2026-06-16T07:30:16,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,WA,,0,Google Analytics,System-Observed
TOUCH-000966,,2026-06-22T09:14:35,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,OR,,0,Google Analytics,System-Observed
TOUCH-000967,,2026-06-15T19:14:38,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,OR,,0,Google Analytics,System-Observed
TOUCH-000968,,2026-06-04T15:43:30,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,CA,,0,Google Analytics,System-Observed
TOUCH-000969,,2026-06-22T16:43:51,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,OR,,0,Google Analytics,System-Observed
TOUCH-000970,,2026-06-23T19:22:54,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,AZ,,0,Google Analytics,System-Observed
TOUCH-000971,,2026-06-01T18:22:19,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,WA,,0,Google Analytics,System-Observed
TOUCH-000972,,2026-06-10T14:21:09,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,CO,,0,Google Analytics,System-Observed
TOUCH-000973,,2026-06-05T16:20:15,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,CA,,0,Google Analytics,System-Observed
TOUCH-000974,INQ-000456,2026-07-02T14:53:15,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,CO,31.83,1,Google Ads,System-Observed
TOUCH-000975,INQ-000457,2026-07-03T16:02:24,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,TX,48.81,1,Google Ads,System-Observed
TOUCH-000976,INQ-000458,2026-07-28T14:32:32,Direct,,,,,,,,https://harborridge.example.test/,NY,,1,Direct / Analytics,System-Observed
TOUCH-000977,INQ-000460,2026-07-02T13:36:27,Direct,,,,,,,,https://harborridge.example.test/,UT,,1,Direct / Analytics,System-Observed
TOUCH-000978,INQ-000461,2026-07-13T20:34:48,Paid Social,Meta,CMP-3003,Local Community Awareness,Community Awareness,,,,https://harborridge.example.test/family-support,UT,13.45,1,Meta,System-Observed
TOUCH-000979,INQ-000462,2026-07-04T14:38:20,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,UT,47.1,1,Google Ads,System-Observed
TOUCH-000980,INQ-000464,2026-07-16T11:10:47,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,CA,31.25,1,Google Ads,System-Observed
TOUCH-000981,INQ-000467,2026-07-25T08:24:57,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,AZ,43.86,1,Google Ads,System-Observed
TOUCH-000982,INQ-000468,2026-07-21T07:40:21,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,CO,28.17,1,Google Ads,System-Observed
TOUCH-000983,INQ-000469,2026-07-04T13:46:17,Local,GBP,,,,,,,https://harborridge.example.test/contact,UT,,1,GBP,System-Observed
TOUCH-000984,INQ-000470,2026-07-12T07:35:02,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,WA,20.01,1,Google Ads,System-Observed
TOUCH-000985,INQ-000471,2026-07-18T07:07:36,Direct,,,,,,,,https://harborridge.example.test/,OR,,1,Direct / Analytics,System-Observed
TOUCH-000986,INQ-000472,2026-07-06T08:52:25,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,TX,35.24,1,Google Ads,System-Observed
TOUCH-000987,INQ-000474,2026-07-03T16:29:29,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,OR,,1,Google Organic,System-Observed
TOUCH-000988,INQ-000475,2026-07-14T11:13:38,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,WA,23.38,1,Google Ads,System-Observed
TOUCH-000989,INQ-000477,2026-07-18T18:36:20,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,CA,21.26,1,Google Ads,System-Observed
TOUCH-000990,INQ-000478,2026-07-09T13:25:33,Local,GBP,,,,,,,https://harborridge.example.test/contact,NV,,1,GBP,System-Observed
TOUCH-000991,INQ-000479,2026-07-16T09:48:28,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,NY,,1,Google Organic,System-Observed
TOUCH-000992,INQ-000485,2026-07-27T10:03:19,Local,GBP,,,,,,,https://harborridge.example.test/contact,CA,,1,GBP,System-Observed
TOUCH-000993,INQ-000488,2026-07-20T13:42:40,Local,GBP,,,,,,,https://harborridge.example.test/contact,CO,,1,GBP,System-Observed
TOUCH-000994,INQ-000490,2026-07-12T19:50:27,Direct,,,,,,,,https://harborridge.example.test/,NY,,1,Direct / Analytics,System-Observed
TOUCH-000995,INQ-000491,2026-07-07T07:13:46,Direct,,,,,,,,https://harborridge.example.test/,NY,,1,Direct / Analytics,System-Observed
TOUCH-000996,INQ-000495,2026-07-13T13:59:32,Direct,,,,,,,,https://harborridge.example.test/,CO,,1,Direct / Analytics,System-Observed
TOUCH-000997,INQ-000496,2026-07-10T08:25:38,Direct,,,,,,,,https://harborridge.example.test/,CO,,1,Direct / Analytics,System-Observed
TOUCH-000998,INQ-000498,2026-07-05T18:13:53,Paid Social,Meta,CMP-3001,Family Support Awareness,Community Awareness,,,,https://harborridge.example.test/family-support,UT,6.43,1,Meta,System-Observed
TOUCH-000999,INQ-000499,2026-07-07T08:14:47,Direct,,,,,,,,https://harborridge.example.test/,TX,,1,Direct / Analytics,System-Observed
TOUCH-001000,INQ-000500,2026-07-03T08:33:57,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,TX,45.78,1,Google Ads,System-Observed
TOUCH-001001,INQ-000501,2026-07-23T08:00:03,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,AZ,37.45,1,Google Ads,System-Observed
TOUCH-001002,INQ-000502,2026-07-16T11:38:27,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,FL,36.82,1,Google Ads,System-Observed
TOUCH-001003,INQ-000504,2026-07-26T18:16:13,Local,GBP,,,,,,,https://harborridge.example.test/contact,NY,,1,GBP,System-Observed
TOUCH-001004,INQ-000505,2026-07-27T18:46:12,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,NY,,1,Google Organic,System-Observed
TOUCH-001005,INQ-000506,2026-07-01T10:19:37,Paid Search,Microsoft Ads,CMP-2002,Residential Treatment - Geo (Bing),Detox Programs,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,NV,13.69,1,Microsoft Ads,System-Observed
TOUCH-001006,INQ-000507,2026-07-27T09:52:52,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,TX,42.46,1,Google Ads,System-Observed
TOUCH-001007,INQ-000508,2026-07-26T08:50:25,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,NV,15.51,1,Google Ads,System-Observed
TOUCH-001008,INQ-000509,2026-07-05T15:22:28,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,WA,35.1,1,Google Ads,System-Observed
TOUCH-001009,INQ-000510,2026-07-05T07:33:15,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,CO,,1,Google Organic,System-Observed
TOUCH-001010,INQ-000511,2026-07-05T19:06:12,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,NV,,1,Google Organic,System-Observed
TOUCH-001011,INQ-000512,2026-07-04T11:24:36,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,NY,29.56,1,Google Ads,System-Observed
TOUCH-001012,INQ-000513,2026-07-09T08:54:33,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,TX,,1,Google Organic,System-Observed
TOUCH-001013,INQ-000514,2026-07-03T15:11:08,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,NY,44.23,1,Google Ads,System-Observed
TOUCH-001014,INQ-000515,2026-07-22T16:34:36,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,OR,,1,Google Organic,System-Observed
TOUCH-001015,INQ-000516,2026-07-01T06:49:32,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,CO,24.09,1,Google Ads,System-Observed
TOUCH-001016,INQ-000519,2026-07-10T11:20:17,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,FL,39.12,1,Google Ads,System-Observed
TOUCH-001017,INQ-000520,2026-07-15T08:59:59,Paid Social,Meta,CMP-3002,Recovery Journey - Lookalike,Community Awareness,,,,https://harborridge.example.test/family-support,NV,5.13,1,Meta,System-Observed
TOUCH-001018,INQ-000521,2026-07-08T07:59:04,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,AZ,20.21,1,Google Ads,System-Observed
TOUCH-001019,INQ-000522,2026-07-22T18:10:11,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,UT,21.97,1,Google Ads,System-Observed
TOUCH-001020,INQ-000523,2026-07-27T10:27:34,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,FL,41.85,1,Google Ads,System-Observed
TOUCH-001021,INQ-000525,2026-07-06T16:04:33,Local,GBP,,,,,,,https://harborridge.example.test/contact,NV,,1,GBP,System-Observed
TOUCH-001022,INQ-000526,2026-07-20T17:20:46,Direct,,,,,,,,https://harborridge.example.test/,FL,,1,Direct / Analytics,System-Observed
TOUCH-001023,INQ-000527,2026-07-22T10:52:57,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,CA,18.92,1,Google Ads,System-Observed
TOUCH-001024,INQ-000529,2026-07-26T10:45:07,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,FL,,1,Google Organic,System-Observed
TOUCH-001025,INQ-000530,2026-07-14T18:59:11,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,UT,,1,Google Organic,System-Observed
TOUCH-001026,INQ-000531,2026-07-25T17:57:44,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,NY,18.58,1,Google Ads,System-Observed
TOUCH-001027,INQ-000532,2026-07-17T08:54:33,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,AZ,,1,Google Organic,System-Observed
TOUCH-001028,INQ-000534,2026-07-13T18:08:01,Local,GBP,,,,,,,https://harborridge.example.test/contact,NV,,1,GBP,System-Observed
TOUCH-001029,INQ-000535,2026-07-06T15:10:51,Direct,,,,,,,,https://harborridge.example.test/,WA,,1,Direct / Analytics,System-Observed
TOUCH-001030,INQ-000536,2026-07-17T13:03:17,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,NY,,1,Google Organic,System-Observed
TOUCH-001031,INQ-000538,2026-07-01T20:18:32,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,AZ,,1,Google Organic,System-Observed
TOUCH-001032,INQ-000539,2026-07-13T18:04:55,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,FL,,1,Google Organic,System-Observed
TOUCH-001033,INQ-000542,2026-07-26T14:37:50,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,AZ,43.18,1,Google Ads,System-Observed
TOUCH-001034,INQ-000545,2026-07-05T13:01:34,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,CA,40.15,1,Google Ads,System-Observed
TOUCH-001035,INQ-000546,2026-07-16T19:33:25,Direct,,,,,,,,https://harborridge.example.test/,TX,,1,Direct / Analytics,System-Observed
TOUCH-001036,INQ-000548,2026-07-12T18:16:49,Local,GBP,,,,,,,https://harborridge.example.test/contact,TX,,1,GBP,System-Observed
